Angle,Intensity
75.94684475,535
75.95997503,493
75.97310531,542
75.98623559,521
75.99936588,531
76.01249616,549
76.02562644,523
76.03875672,542
76.05188701,544
76.06501729,562
76.07814757,535
76.09127786,563
76.10440814,529
76.11753842,535
76.1306687,540
76.14379899,502
76.15692927,547
76.17005955,537
76.18318983,590
76.19632012,538
76.2094504,514
76.22258068,561
76.23571096,567
76.24884125,551
76.26197153,487
76.27510181,525
76.2882321,564
76.30136238,501
76.31449266,545
76.32762294,526
76.34075323,515
76.35388351,538
76.36701379,570
76.38014407,532
76.39327436,530
76.40640464,503
76.41953492,517
76.4326652,540
76.44579549,510
76.45892577,511
76.47205605,531
76.48518634,507
76.49831662,508
76.5114469,524
76.52457718,520
76.53770747,528
76.55083775,559
76.56396803,516
76.57709831,521
76.5902286,508
76.60335888,544
76.61648916,507
76.62961945,504
76.64274973,515
76.65588001,504
76.66901029,494
76.68214058,504
76.69527086,507
76.70840114,534
76.72153142,555
76.73466171,550
76.74779199,476
76.76092227,484
76.77405255,497
76.78718284,504
76.80031312,551
76.8134434,521
76.82657369,551
76.83970397,530
76.85283425,524
76.86596453,539
76.87909482,502
76.8922251,512
76.90535538,569
76.91848566,526
76.93161595,533
76.94474623,569
76.95787651,484
76.97100679,515
76.98413708,531
76.99726736,531
77.01039764,575
77.02352793,515
77.03665821,555
77.04978849,457
77.06291877,523
77.07604906,545
77.08917934,544
77.10230962,544
77.1154399,510
77.12857019,517
77.14170047,504
77.15483075,518
77.16796103,490
77.18109132,473
77.1942216,504
77.20735188,523
77.22048217,497
77.23361245,529
77.24674273,538
77.25987301,557
77.2730033,550
77.28613358,560
77.29926386,503
77.31239414,529
77.32552443,570
77.33865471,507
77.35178499,514
77.36491527,525
77.37804556,501
77.39117584,524
77.40430612,510
77.41743641,540
77.43056669,520
77.44369697,549
77.45682725,498
77.46995754,527
77.48308782,492
77.4962181,515
77.50934838,537
77.52247867,514
77.53560895,496
77.54873923,544
77.56186952,538
77.5749998,520
77.58813008,543
77.60126036,507
77.61439065,540
77.62752093,478
77.64065121,497
77.65378149,548
77.66691178,530
77.68004206,548
77.69317234,538
77.70630262,512
77.71943291,507
77.73256319,578
77.74569347,532
77.75882376,546
77.77195404,535
77.78508432,525
77.7982146,517
77.81134489,551
77.82447517,525
77.83760545,500
77.85073573,557
77.86386602,549
77.8769963,524
77.89012658,511
77.90325686,506
77.91638715,517
77.92951743,556
77.94264771,493
77.955778,532
77.96890828,466
77.98203856,511
77.99516884,553
78.00829913,559
78.02142941,538
78.03455969,526
78.04768997,480
78.06082026,510
78.07395054,493
78.08708082,481
78.1002111,526
78.11334139,521
78.12647167,544
78.13960195,534
78.15273224,495
78.16586252,504
78.1789928,482
78.19212308,566
78.20525337,485
78.21838365,503
78.23151393,526
78.24464421,519
78.2577745,522
78.27090478,501
78.28403506,535
78.29716535,502
78.31029563,519
78.32342591,556
78.33655619,529
78.34968648,547
78.36281676,502
78.37594704,524
78.38907732,509
78.40220761,516
78.41533789,500
78.42846817,538
78.44159845,543
78.45472874,540
78.46785902,558
78.4809893,535
78.49411959,528
78.50724987,514
78.52038015,524
78.53351043,533
78.54664072,509
78.559771,535
78.57290128,507
78.58603156,509
78.59916185,552
78.61229213,516
78.62542241,532
78.63855269,502
78.65168298,555
78.66481326,525
78.67794354,601
78.69107383,555
78.70420411,533
78.71733439,525
78.73046467,508
78.74359496,516
78.75672524,512
78.76985552,526
78.7829858,564
78.79611609,545
78.80924637,526
78.82237665,513
78.83550693,543
78.84863722,482
78.8617675,522
78.87489778,499
78.88802807,532
78.90115835,543
78.91428863,516
78.92741891,496
78.9405492,506
78.95367948,504
78.96680976,490
78.97994004,582
78.99307033,537
79.00620061,520
79.01933089,513
79.03246117,488
79.04559146,502
79.05872174,513
79.07185202,504
79.08498231,490
79.09811259,504
79.11124287,550
79.12437315,516
79.13750344,498
79.15063372,491
79.163764,545
79.17689428,555
79.19002457,535
79.20315485,547
79.21628513,534
79.22941542,514
79.2425457,497
79.25567598,512
79.26880626,500
79.28193655,507
79.29506683,504
79.30819711,514
79.32132739,537
79.33445768,469
79.34758796,514
79.36071824,526
79.37384852,502
79.38697881,460
79.40010909,514
79.41323937,560
79.42636966,470
79.43949994,554
79.45263022,521
79.4657605,503
79.47889079,492
79.49202107,535
79.50515135,522
79.51828163,487
79.53141192,516
79.5445422,502
79.55767248,493
79.57080276,554
79.58393305,506
79.59706333,505
79.61019361,518
79.6233239,527
79.63645418,524
79.64958446,510
79.66271474,487
79.67584503,497
79.68897531,510
79.70210559,519
79.71523587,524
79.72836616,498
79.74149644,508
79.75462672,540
79.767757,489
79.78088729,525
79.79401757,496
79.80714785,543
79.82027814,536
79.83340842,516
79.8465387,553
79.85966898,533
79.87279927,507
79.88592955,525
79.89905983,488
79.91219011,516
79.9253204,505
79.93845068,506
79.95158096,525
79.96471125,564
79.97784153,582
79.99097181,488
80.00410209,534
80.01723238,537
80.03036266,548
80.04349294,482
80.05662322,539
80.06975351,505
80.08288379,520
80.09601407,523
80.10914435,518
80.12227464,518
80.13540492,491
80.1485352,485
80.16166549,566
80.17479577,494
80.18792605,520
80.20105633,501
80.21418662,495
80.2273169,509
80.24044718,501
80.25357746,539
80.26670775,500
80.27983803,499
80.29296831,519
80.30609859,483
80.31922888,563
80.33235916,526
80.34548944,499
80.35861973,514
80.37175001,572
80.38488029,509
80.39801057,504
80.41114086,491
80.42427114,541
80.43740142,496
80.4505317,557
80.46366199,479
80.47679227,498
80.48992255,515
80.50305283,523
80.51618312,539
80.5293134,516
80.54244368,523
80.55557397,520
80.56870425,533
80.58183453,512
80.59496481,505
80.6080951,514
80.62122538,509
80.63435566,507
80.64748594,540
80.66061623,504
80.67374651,507
80.68687679,493
80.70000707,510
80.71313736,501
80.72626764,526
80.73939792,496
80.75252821,484
80.76565849,499
80.77878877,497
80.79191905,524
80.80504934,496
80.81817962,529
80.8313099,480
80.84444018,502
80.85757047,501
80.87070075,470
80.88383103,490
80.89696132,500
80.9100916,550
80.92322188,505
80.93635216,503
80.94948245,522
80.96261273,521
80.97574301,493
80.98887329,530
81.00200358,530
81.01513386,513
81.02826414,522
81.04139442,561
81.05452471,487
81.06765499,492
81.08078527,532
81.09391556,538
81.10704584,520
81.12017612,504
81.1333064,537
81.14643669,518
81.15956697,468
81.17269725,489
81.18582753,493
81.19895782,481
81.2120881,543
81.22521838,480
81.23834866,534
81.25147895,495
81.26460923,449
81.27773951,527
81.2908698,509
81.30400008,513
81.31713036,529
81.33026064,527
81.34339093,515
81.35652121,514
81.36965149,532
81.38278177,498
81.39591206,473
81.40904234,515
81.42217262,505
81.4353029,520
81.44843319,507
81.46156347,524
81.47469375,515
81.48782404,487
81.50095432,488
81.5140846,564
81.52721488,539
81.54034517,542
81.55347545,528
81.56660573,493
81.57973601,473
81.5928663,465
81.60599658,497
81.61912686,474
81.63225715,477
81.64538743,507
81.65851771,461
81.67164799,510
81.68477828,513
81.69790856,544
81.71103884,493
81.72416912,479
81.73729941,510
81.75042969,537
81.76355997,508
81.77669025,503
81.78982054,523
81.80295082,525
81.8160811,518
81.82921139,507
81.84234167,509
81.85547195,519
81.86860223,509
81.88173252,509
81.8948628,471
81.90799308,469
81.92112336,530
81.93425365,504
81.94738393,534
81.96051421,475
81.97364449,496
81.98677478,497
81.99990506,482
82.01303534,503
82.02616563,531
82.03929591,508
82.05242619,511
82.06555647,514
82.07868676,522
82.09181704,498
82.10494732,526
82.1180776,498
82.13120789,514
82.14433817,458
82.15746845,476
82.17059873,556
82.18372902,517
82.1968593,520
82.20998958,495
82.22311987,499
82.23625015,527
82.24938043,516
82.26251071,482
82.275641,509
82.28877128,500
82.30190156,518
82.31503184,479
82.32816213,488
82.34129241,455
82.35442269,504
82.36755297,461
82.38068326,505
82.39381354,514
82.40694382,528
82.42007411,485
82.43320439,551
82.44633467,532
82.45946495,487
82.47259524,490
82.48572552,493
82.4988558,468
82.51198608,508
82.52511637,490
82.53824665,492
82.55137693,493
82.56450722,503
82.5776375,516
82.59076778,501
82.60389806,505
82.61702835,521
82.63015863,477
82.64328891,512
82.65641919,497
82.66954948,488
82.68267976,529
82.69581004,492
82.70894032,506
82.72207061,529
82.73520089,475
82.74833117,489
82.76146146,484
82.77459174,471
82.78772202,492
82.8008523,470
82.81398259,480
82.82711287,504
82.84024315,483
82.85337343,488
82.86650372,487
82.879634,493
82.89276428,517
82.90589456,548
82.91902485,503
82.93215513,476
82.94528541,495
82.9584157,446
82.97154598,499
82.98467626,465
82.99780654,471
83.01093683,542
83.02406711,487
83.03719739,508
83.05032767,515
83.06345796,493
83.07658824,523
83.08971852,557
83.1028488,498
83.11597909,504
83.12910937,513
83.14223965,491
83.15536994,554
83.16850022,486
83.1816305,506
83.19476078,484
83.20789107,464
83.22102135,494
83.23415163,483
83.24728191,488
83.2604122,478
83.27354248,529
83.28667276,498
83.29980305,521
83.31293333,536
83.32606361,470
83.33919389,495
83.35232418,476
83.36545446,460
83.37858474,463
83.39171502,489
83.40484531,534
83.41797559,482
83.43110587,498
83.44423615,485
83.45736644,487
83.47049672,513
83.483627,510
83.49675729,502
83.50988757,526
83.52301785,484
83.53614813,457
83.54927842,459
83.5624087,470
83.57553898,491
83.58866926,481
83.60179955,508
83.61492983,504
83.62806011,494
83.64119039,474
83.65432068,481
83.66745096,518
83.68058124,512
83.69371153,514
83.70684181,465
83.71997209,476
83.73310237,491
83.74623266,469
83.75936294,481
83.77249322,575
83.7856235,503
83.79875379,487
83.81188407,475
83.82501435,517
83.83814463,458
83.85127492,463
83.8644052,499
83.87753548,524
83.89066577,492
83.90379605,513
83.91692633,468
83.93005661,477
83.9431869,469
83.95631718,487
83.96944746,461
83.98257774,514
83.99570803,538
84.00883831,480
84.02196859,499
84.03509888,494
84.04822916,505
84.06135944,498
84.07448972,520
84.08762001,500
84.10075029,474
84.11388057,522
84.12701085,536
84.14014114,470
84.15327142,495
84.1664017,472
84.17953198,515
84.19266227,498
84.20579255,475
84.21892283,487
84.23205312,522
84.2451834,461
84.25831368,487
84.27144396,469
84.28457425,490
84.29770453,486
84.31083481,496
84.32396509,473
84.33709538,471
84.35022566,474
84.36335594,503
84.37648622,506
84.38961651,486
84.40274679,514
84.41587707,471
84.42900736,546
84.44213764,477
84.45526792,472
84.4683982,498
84.48152849,449
84.49465877,508
84.50778905,474
84.52091933,524
84.53404962,508
84.5471799,517
84.56031018,472
84.57344046,525
84.58657075,495
84.59970103,474
84.61283131,501
84.6259616,476
84.63909188,499
84.65222216,479
84.66535244,456
84.67848273,515
84.69161301,467
84.70474329,475
84.71787357,513
84.73100386,524
84.74413414,498
84.75726442,532
84.7703947,460
84.78352499,529
84.79665527,485
84.80978555,483
84.82291584,469
84.83604612,455
84.8491764,516
84.86230668,494
84.87543697,473
84.88856725,471
84.90169753,498
84.91482781,469
84.9279581,488
84.94108838,476
84.95421866,536
84.96734895,455
84.98047923,498
84.99360951,523
85.00673979,493
85.01987008,492
85.03300036,486
85.04613064,539
85.05926092,467
85.07239121,517
85.08552149,455
85.09865177,517
85.11178205,493
85.12491234,490
85.13804262,480
85.1511729,494
85.16430319,495
85.17743347,503
85.19056375,489
85.20369403,495
85.21682432,513
85.2299546,503
85.24308488,480
85.25621516,504
85.26934545,515
85.28247573,504
85.29560601,509
85.30873629,490
85.32186658,479
85.33499686,498
85.34812714,476
85.36125743,506
85.37438771,516
85.38751799,460
85.40064827,483
85.41377856,513
85.42690884,489
85.44003912,529
85.4531694,506
85.46629969,497
85.47942997,520
85.49256025,531
85.50569053,515
85.51882082,508
85.5319511,514
85.54508138,445
85.55821167,496
85.57134195,506
85.58447223,502
85.59760251,529
85.6107328,505
85.62386308,494
85.63699336,454
85.65012364,496
85.66325393,520
85.67638421,510
85.68951449,476
85.70264478,496
85.71577506,452
85.72890534,491
85.74203562,504
85.75516591,488
85.76829619,504
85.78142647,471
85.79455675,507
85.80768704,539
85.82081732,515
85.8339476,483
85.84707788,503
85.86020817,460
85.87333845,536
85.88646873,485
85.89959902,500
85.9127293,482
85.92585958,474
85.93898986,450
85.95212015,538
85.96525043,504
85.97838071,507
85.99151099,505
86.00464128,519
86.01777156,466
86.03090184,458
86.04403212,504
86.05716241,470
86.07029269,502
86.08342297,487
86.09655326,489
86.10968354,464
86.12281382,514
86.1359441,487
86.14907439,497
86.16220467,477
86.17533495,490
86.18846523,543
86.20159552,460
86.2147258,518
86.22785608,490
86.24098636,509
86.25411665,473
86.26724693,474
86.28037721,468
86.2935075,479
86.30663778,465
86.31976806,483
86.33289834,487
86.34602863,457
86.35915891,510
86.37228919,490
86.38541947,482
86.39854976,480
86.41168004,504
86.42481032,514
86.4379406,456
86.45107089,494
86.46420117,501
86.47733145,497
86.49046174,484
86.50359202,505
86.5167223,479
86.52985258,492
86.54298287,492
86.55611315,443
86.56924343,506
86.58237371,476
86.595504,523
86.60863428,499
86.62176456,527
86.63489485,506
86.64802513,491
86.66115541,469
86.67428569,497
86.68741598,495
86.70054626,471
86.71367654,522
86.72680682,530
86.73993711,489
86.75306739,481
86.76619767,526
86.77932795,516
86.79245824,489
86.80558852,473
86.8187188,508
86.83184909,509
86.84497937,500
86.85810965,523
86.87123993,453
86.88437022,500
86.8975005,475
86.91063078,486
86.92376106,498
86.93689135,531
86.95002163,499
86.96315191,510
86.97628219,513
86.98941248,524
87.00254276,470
87.01567304,473
87.02880333,533
87.04193361,483
87.05506389,457
87.06819417,549
87.08132446,482
87.09445474,483
87.10758502,532
87.1207153,470
87.13384559,493
87.14697587,482
87.16010615,475
87.17323643,492
87.18636672,542
87.199497,451
87.21262728,541
87.22575757,502
87.23888785,514
87.25201813,484
87.26514841,466
87.2782787,493
87.29140898,482
87.30453926,504
87.31766954,478
87.33079983,472
87.34393011,492
87.35706039,499
87.37019068,475
87.38332096,460
87.39645124,482
87.40958152,520
87.42271181,485
87.43584209,516
87.44897237,468
87.46210265,460
87.47523294,497
87.48836322,509
87.5014935,482
87.51462378,489
87.52775407,497
87.54088435,503
87.55401463,505
87.56714492,482
87.5802752,536
87.59340548,469
87.60653576,505
87.61966605,535
87.63279633,480
87.64592661,502
87.65905689,517
87.67218718,448
87.68531746,513
87.69844774,499
87.71157802,510
87.72470831,495
87.73783859,530
87.75096887,506
87.76409916,471
87.77722944,459
87.79035972,497
87.80349,484
87.81662029,484
87.82975057,543
87.84288085,491
87.85601113,503
87.86914142,509
87.8822717,472
87.89540198,515
87.90853226,508
87.92166255,484
87.93479283,526
87.94792311,512
87.9610534,478
87.97418368,480
87.98731396,513
88.00044424,536
88.01357453,480
88.02670481,503
88.03983509,528
88.05296537,481
88.06609566,537
88.07922594,513
88.09235622,555
88.1054865,518
88.11861679,456
88.13174707,432
88.14487735,446
88.15800764,500
88.17113792,449
88.1842682,456
88.19739848,493
88.21052877,465
88.22365905,472
88.23678933,503
88.24991961,497
88.2630499,548
88.27618018,529
88.28931046,463
88.30244075,459
88.31557103,479
88.32870131,493
88.34183159,423
88.35496188,481
88.36809216,498
88.38122244,513
88.39435272,505
88.40748301,501
88.42061329,521
88.43374357,528
88.44687385,483
88.46000414,505
88.47313442,532
88.4862647,438
88.49939499,483
88.51252527,499
88.52565555,475
88.53878583,479
88.55191612,483
88.5650464,491
88.57817668,536
88.59130696,510
88.60443725,494
88.61756753,511
88.63069781,492
88.64382809,525
88.65695838,477
88.67008866,489
88.68321894,477
88.69634923,537
88.70947951,483
88.72260979,477
88.73574007,474
88.74887036,509
88.76200064,470
88.77513092,492
88.7882612,511
88.80139149,504
88.81452177,490
88.82765205,499
88.84078233,461
88.85391262,511
88.8670429,491
88.88017318,525
88.89330347,480
88.90643375,428
88.91956403,494
88.93269431,484
88.9458246,490
88.95895488,445
88.97208516,492
88.98521544,472
88.99834573,499
89.01147601,506
89.02460629,526
89.03773658,453
89.05086686,474
89.06399714,487
89.07712742,458
89.09025771,471
89.10338799,475
89.11651827,542
89.12964855,507
89.14277884,493
89.15590912,521
89.1690394,499
89.18216968,506
89.19529997,461
89.20843025,496
89.22156053,455
89.23469082,516
89.2478211,514
89.26095138,453
89.27408166,465
89.28721195,517
89.30034223,473
89.31347251,460
89.32660279,447
89.33973308,473
89.35286336,502
89.36599364,462
89.37912392,507
89.39225421,501
89.40538449,476
89.41851477,459
89.43164506,488
89.44477534,493
89.45790562,505
89.4710359,460
89.48416619,518
89.49729647,473
89.51042675,484
89.52355703,498
89.53668732,506
89.5498176,491
89.56294788,492
89.57607816,470
89.58920845,488
89.60233873,434
89.61546901,469
89.6285993,477
89.64172958,488
89.65485986,453
89.66799014,484
89.68112043,476
89.69425071,522
89.70738099,461
89.72051127,469
89.73364156,492
89.74677184,539
89.75990212,465
89.7730324,452
89.78616269,478
89.79929297,445
89.81242325,480
89.82555354,465
89.83868382,493
89.8518141,490
89.86494438,478
89.87807467,459
89.89120495,451
89.90433523,508
89.91746551,463
89.9305958,484
89.94372608,524
89.95685636,474
89.96998665,464
89.98311693,510
89.99624721,465
